"","survey_time","correlation_id","gender","age","race","education","ideology","party.ID","political_interest","false1_acc","false1_bias","false1_trust","false1_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","false2_acc","false2_bias","false2_trust","false2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Journalists","Fact.checkers","U.S..Government","University.Professors","Social.media","Traditional.media","Scientists","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_bias","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_bias","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_left_acc","HL1_fake_left_bias","HL1_fake_left_trust","HL1_fake_left_favor","HL2_fake_left_acc","HL2_fake_left_bias","HL2_fake_left_trust","HL2_fake_left_favor","HL3_fake_left_acc","HL3_fake_left_bias","HL3_fake_left_trust","HL3_fake_left_favor","HL4_fake_left_acc","HL4_fake_left_bias","HL4_fake_left_trust","HL4_fake_left_favor","HL5_fake_left_acc","HL5_fake_left_bias","HL5_fake_left_trust","HL5_fake_left_favor","HL6_fake_left_acc","HL6_fake_left_bias","HL6_fake_left_trust","HL6_fake_left_favor","HL1_fake_right_acc","HL1_fake_right_bias","HL1_fake_right_trust","HL1_fake_right_favor","HL2_fake_right_acc","HL2_fake_right_bias","HL2_fake_right_trust","HL2_fake_right_favor","HL3_fake_right_acc","HL3_fake_right_bias","HL3_fake_right_trust","HL3_fake_right_favor","HL4_fake_right_acc","HL4_fake_right_bias","HL4_fake_right_trust","HL4_fake_right_favor","HL5_fake_right_acc","HL5_fake_right_bias","HL5_fake_right_trust","HL5_fake_right_favor","HL6_fake_right_acc","HL6_fake_right_bias","HL6_fake_right_trust","HL6_fake_right_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","NATIONALREPORT.COM","WORLDNEWSDAILYREPORT.COM","APNEWS.COM","USATODAY.COM","FACTCHECK.ORG","WASHINGTONPOST.COM","DIGITAL.COM","COMMONSENSE.ORG","misp","skept","trust","visit_medialit","visit_news","visit_fake","visit_fact","tr_factcheck","tr_medialit","tr_coverage","tr_all","hyperpartisan","mainstream","false","mani_check_pass"
"194","10/19/22 3:37","80dOAG3kCjxxCnM0qlnOEA**",1,4,6,1,2,1,5,2,3,2,3,3,2,3,2,3,1,3,1,3,2,3,2,4,1,3,1,6,7,6,6,3,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";NATIONALREPORT.COM=>No;USATODAY.COM=>Yes;FACTCHECK.ORG=>;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>Yes;FACTCHECK.ORG=>Yes",5,0,0,1031,1,0,0,1,1,1,1,1,1,2.5,1.66666666666667,5.85714285714286,2,2,0,2,"1",NA,NA,"3",4,3,4,"Pass"
"195","10/19/22 2:12","80dOAG3kCjxTr_8t-mjSiA**",1,3,6,1,4,6,2,3,1,3,1,3,3,2,2,3,1,3,1,2,1,2,1,3,1,3,1,2,2,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>Yes",5,0,0,695,1,0,0,1,0,1,1,0,0,2.5,2,1.85714285714286,0,1,0,2,"1",NA,NA,"3",2,2,3,"Pass"
"196","10/19/22 2:09","hQelfvHDvKH2JMfMEHQD3g**",2,5,6,2,3,4,1,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,3,4,2,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>No;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No",10,0,7,780,0,1,0,0,0,1,1,0,0,2.5,2,3.28571428571429,0,0,1,2,"0","0",0,"0",3,2.5,3,"Pass"
"197","10/19/22 2:00","hQelfvHDvKGigmXejq6lpA**",2,6,6,2,4,6,3,1,2,4,2,2,2,3,3,3,3,3,2,3,2,3,3,4,1,3,1,4,6,4,6,4,5,6,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No",4,0,8,724,1,0,0,1,1,1,1,1,1,2,2,5,2,2,0,2,"1",NA,NA,"3",2.5,3,4,"Pass"
"198","10/19/22 1:30","hQelfvHDvKGZrig297Pq1w**",2,6,6,2,4,6,5,1,1,1,1,4,1,4,1,4,1,3,1,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No",2,0,0,1006,2,0,0,0,0,0,0,0,0,1,1.33333333333333,1,0,0,0,0,NA,NA,2,"2",4,1,1,"Pass"
"199","10/19/22 0:48","80dOAG3kCjw5oXLi-JxAdg**",2,3,4,2,5,5,5,4,1,4,1,3,3,3,3,3,3,3,3,4,1,4,2,3,3,3,3,4,4,4,4,4,4,4,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;APNEWS.COM=>Yes;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>Yes;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;WASHINGTONPOST.COM=>Yes",10,0,7,501,0,1,1,1,1,1,1,1,1,4,2,4,2,2,2,2,"0","0",0,"0",4,2,3.5,"Pass"
"200","10/19/22 0:27","hQelfvHDvKGMJRp0J6Ugew**",2,5,6,2,3,7,3,2,4,1,1,3,1,3,1,3,2,3,1,1,4,1,4,3,1,1,1,1,2,2,4,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>No",2,0,0,604,2,0,0,0,0,0,0,0,0,1.5,2,2.42857142857143,0,0,0,0,NA,NA,2,"2",3.5,2,3,"Pass"
"201","10/18/22 23:55","80dOAG3kCjzbQ2z5mtUmTA**",2,3,6,1,3,6,1,1,3,1,3,2,2,2,2,3,2,3,2,3,1,3,2,3,2,3,1,2,1,1,5,1,2,6,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No",8,0,0,600,1,0,0,0,0,0,0,0,0,2,2.33333333333333,2.57142857142857,0,0,0,0,NA,"1",NA,"5",3,1.5,2,"Pass"
"202","10/18/22 23:25","hQelfvHDvKH2pMkcCIE2dQ**",2,6,6,3,4,7,2,2,3,2,3,2,2,2,2,3,2,3,2,3,3,2,2,3,2,3,2,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;USATODAY.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;DIGITAL.COM=>No;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No",2,0,8,581,1,0,0,1,0,1,1,0,1,2.5,2.33333333333333,1.28571428571429,1,1,0,2,NA,NA,2,"2",2,1,4,"Fail"
"203","10/18/22 23:12","hQelfvHDvKH4eKvgZ9qhOQ**",1,5,6,2,3,4,2,1,4,1,4,2,4,1,3,4,1,3,1,1,4,1,4,3,1,3,1,5,6,3,5,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No",6,0,0,512,1,0,0,1,0,1,1,0,0,1,2,4.42857142857143,0,1,0,2,"1",NA,NA,"3",4,3,4,"Pass"
"204","10/18/22 23:06","hQelfvHDvKE9SeTugvq2_w**",2,6,6,3,2,1,4,1,3,2,3,2,2,2,2,3,2,2,2,2,3,2,3,2,3,2,2,4,6,4,5,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No",6,0,0,771,1,0,0,1,1,1,1,0,1,1.5,2.66666666666667,4.57142857142857,1,2,0,2,"1",NA,NA,"3",4,4,3,"Pass"
"205","10/18/22 23:01","hQelfvHDvKH7Qyde1GiRnA**",1,6,6,3,4,5,3,1,4,1,4,2,2,2,2,1,4,1,4,1,3,1,4,3,4,1,4,1,4,1,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";NATIONALREPORT.COM=>No;DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No",6,0,0,919,2,0,0,0,0,1,0,1,1,1,3,2.14285714285714,2,0,0,1,"1",NA,NA,"3",4,1,4,"Fail"
"206","10/18/22 22:47","hQelfvHDvKGjWs0-uIJBdQ**",2,6,6,2,5,7,5,1,1,1,1,3,1,3,1,4,4,2,4,1,1,1,1,4,1,4,4,3,4,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>Yes;NATIONALREPORT.COM=>Yes;COMMONSENSE.ORG=>No;COMMONSENSE.ORG=>No",9,0,0,557,1,1,0,1,0,1,0,0,0,1,1.33333333333333,1.85714285714286,0,1,1,1,NA,"2",NA,"6",1,1,1.5,"Fail"
"207","10/18/22 21:38","hQelfvHDvKEteSww3mA0Sg**",2,6,6,4,2,1,5,1,4,1,4,3,3,3,3,4,1,4,1,1,4,1,4,4,1,4,1,6,6,6,4,4,6,7,NA,NA,NA,NA,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;COMMONSENSE.ORG=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>No",2,0,8,683,1,0,1,1,1,0,1,0,0,1,1.33333333333333,5.57142857142857,0,2,1,1,NA,NA,2,"2",2.5,4,3,"Fail"
"208","10/18/22 21:29","hQelfvHDvKG3HJPtl3wXjg**",2,6,6,4,3,2,3,3,3,3,3,2,3,2,3,3,2,3,2,2,3,2,3,3,2,3,2,4,4,3,4,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>Yes;APNEWS.COM=>Yes",2,0,0,459,1,0,0,1,1,1,1,0,0,2.5,2.33333333333333,3.71428571428571,0,2,0,2,NA,NA,2,"2",3,2,3,"Fail"
