survey_time,correlation_id,gender,age,race,education,ideology,party ID,political_interest,"To check whether you are reading the questions, click on the second answer from the top.",false1_acc,false1_bias,false1_trust,false1_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,false2_acc,false2_bias,false2_trust,false2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Journalists,Fact-checkers,U.S. Government,University Professors,Social media,Traditional media,Scientists,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust ,HL6_partisan_right_favor,HL1_fake_left_acc,HL1_fake_left_bias,HL1_fake_left_trust,HL1_fake_left_favor,HL2_fake_left_acc,HL2_fake_left_bias,HL2_fake_left_trust,HL2_fake_left_favor,HL3_fake_left_acc,HL3_fake_left_bias,HL3_fake_left_trust,HL3_fake_left_favor,HL4_fake_left_acc,HL4_fake_left_bias,HL4_fake_left_trust,HL4_fake_left_favor,HL5_fake_left_acc,HL5_fake_left_bias,HL5_fake_left_trust,HL5_fake_left_favor,HL6_fake_left_acc,HL6_fake_left_bias,HL6_fake_left_trust,HL6_fake_left_favor,HL1_fake_right_acc,HL1_fake_right_bias,HL1_fake_right_trust,HL1_fake_right_favor,HL2_fake_right_acc,HL2_fake_right_bias,HL2_fake_right_trust,HL2_fake_right_favor,HL3_fake_right_acc,HL3_fake_right_bias,HL3_fake_right_trust,HL3_fake_right_favor,HL4_fake_right_acc,HL4_fake_right_bias,HL4_fake_right_trust,HL4_fake_right_favor,HL5_fake_right_acc,HL5_fake_right_bias,HL5_fake_right_trust,HL5_fake_right_favor,HL6_fake_right_acc,HL6_fake_right_bias,HL6_fake_right_trust,HL6_fake_right_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,NATIONALREPORT.COM,WORLDNEWSDAILYREPORT.COM,APNEWS.COM,USATODAY.COM,FACTCHECK.ORG,WASHINGTONPOST.COM,DIGITAL.COM,COMMONSENSE.ORG,misp,skept,trust,visit_medialit,visit_news,visit_fake ,visit_fact,tr_factcheck,tr_medialit,tr_coverage ,tr_all 
10/4/22 14:46,hQelfvHDvKGq7NBp2QQ3nw**,Female,65+,Non-Hispanic White,Some College Complete,Very conservative,A strong Republican,Very interested,Last year,2,3,2,3,3,2,3,2,2,3,3,3,3,3,3,2,3,2,3,2,4,6,5,5,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>No;WASHINGTONPOST.COM=>;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;APNEWS.COM=>No;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>No,2,0,0,499,1,Yes,No,Yes,Yes,Yes,Yes,No,No,,,,,,,,,,,
10/4/22 14:02,hQelfvHDvKHih1GW4fu7FA**,Male,65+,Non-Hispanic White,High School Graduate,Very conservative,A not very strong Republican,Somewhat interested,Last year,3,2,3,2,3,2,3,2,3,2,3,2,1,4,1,4,3,2,3,2,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>Yes;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>Yes,9,0,0,847,1,Yes,Yes,No,No,No,No,No,No,,,,,,,,,,,
10/4/22 12:43,hQelfvHDvKGjQ9IgWZ_8eg**,Female,55 to 64,Non-Hispanic White,Some College Complete,Very liberal,A strong Democrat,Very interested,Last year,1,4,1,4,2,2,2,3,3,2,3,2,1,4,1,4,3,1,3,2,4,6,3,4,1,4,6,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes,8,0,0,420,1,No,No,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,
10/4/22 12:36,hQelfvHDvKE7_i3PhrghmA**,Female,35 to 44,Asian or Asian American,High School Graduate,Middle of the road,Independent (close to neither party),Not at all interested,Last year,2,2,2,2,3,3,3,4,1,3,1,1,2,2,2,2,3,4,2,4,2,5,1,5,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>Yes;USATODAY.COM=>No;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;DIGITAL.COM=>Yes;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes,1,0,8,965,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
10/4/22 11:49,hQelfvHDvKElkDFCDXROhw**,Female,65+,Non-Hispanic White,Some College Complete,Middle of the road,A not very strong Republican,Somewhat interested,Last year,2,4,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,2,4,3,4,4,2,5,6,,,,,,,,,,,,,,,,,,,,,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>Yes,2,0,0,670,1,No,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,,,,
10/4/22 11:48,hQelfvHDvKHHDsip1pNlDA**,Male,65+,Non-Hispanic White,Some College Complete,Middle of the road,"Independent, lean toward Republican",Very interested,Last year,3,2,2,3,2,3,2,2,3,2,2,4,2,3,2,4,3,3,2,3,2,4,3,4,1,3,4,,,,,,,,,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No,2,0,0,706,2,No,No,Yes,Yes,Yes,No,No,No,,,,,,,,,,,
10/4/22 6:53,hQelfvHDvKEdzFzEHv3WXg**,Male,45 to 54,Hispanic or Latino,High School Graduate,Somewhat liberal,A strong Democrat,Somewhat interested,Last year,2,3,2,4,2,1,3,1,3,1,3,1,2,4,2,1,3,1,3,1,5,6,5,4,5,5,6,,,,,,,,,,,,,,,,,,,,,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>No,10,0,6,950,,No,Yes,Yes,No,Yes,Yes,No,Yes,,,,,,,,,,,
10/4/22 5:54,hQelfvHDvKH5UQ3UoOtceg**,Female,45 to 54,Non-Hispanic White,Some College Complete,Somewhat conservative,A not very strong Republican,Somewhat interested,Last year,1,2,1,2,2,3,2,2,3,3,2,2,1,3,1,1,3,3,4,4,2,2,1,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No,7,1,0,485,2,No,No,No,No,No,No,No,No,,,,,,,,,,,
10/4/22 5:05,hQelfvHDvKHqhKpnTTVAtw**,Female,65+,Non-Hispanic White,Some College Complete,Somewhat liberal,A strong Democrat,Extremely interested,Last year,3,3,3,3,2,3,2,3,3,2,3,2,1,4,1,4,3,2,3,2,6,7,6,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>Yes;USATODAY.COM=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;DIGITAL.COM=>Yes,1,0,8,1089,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
10/4/22 2:26,hQelfvHDvKGOKmbfwgKdTg**,Female,65+,Non-Hispanic White,Some College Complete,Somewhat liberal,A not very strong Democrat,Very interested,Last year,1,3,1,2,4,2,3,2,4,2,4,2,1,3,1,2,3,2,3,2,6,6,6,6,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>No;USATODAY.COM=>Yes,2,0,0,2005,1,Yes,No,Yes,Yes,Yes,Yes,No,No,,,,,,,,,,,
10/4/22 0:10,hQelfvHDvKHmZCsf5HHOng**,Female,65+,Non-Hispanic White,High School Graduate,Middle of the road,Independent (close to neither party),Not at all interested,Last year,1,4,1,4,2,3,2,2,3,2,1,2,1,4,1,4,2,3,2,2,2,4,3,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;NATIONALREPORT.COM=>No,7,0,8,619,2,No,No,No,No,No,No,No,No,,,,,,,,,,,
10/3/22 23:19,hQelfvHDvKEvlGcWSnt7vw**,Male,65+,Non-Hispanic White,High School Graduate,Middle of the road,A strong Republican,Extremely interested,Last year,1,4,1,4,3,4,4,3,4,4,3,3,1,4,2,4,1,4,3,4,6,7,4,6,2,5,7,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,;NATIONALREPORT.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;DIGITAL.COM=>No,7,0,7,1072,2,No,No,No,No,No,No,No,No,,,,,,,,,,,
10/3/22 14:05,hQelfvHDvKGIF2OlVawjnw**,Male,18 to 24,Non-Hispanic White,Some High School or less,Very conservative,A strong Republican,Somewhat interested,Last year,2,3,2,3,3,1,3,1,3,1,4,1,3,1,2,1,4,1,4,1,5,6,2,5,5,6,4,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,;FACTCHECK.ORG=>Yes;APNEWS.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No,9,0,0,372,1,No,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,
10/3/22 12:22,hQelfvHDvKHdoww66NaxpA**,Male,25 to 34,Black or African American,High School Graduate,Middle of the road,"Independent, lean toward Democrat",Very interested,Last year,4,3,3,4,3,3,4,4,4,3,4,3,3,4,4,3,4,3,4,3,5,6,5,6,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;DIGITAL.COM=>Yes;USATODAY.COM=>Yes,9,0,7,580,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,,,,,,
10/3/22 11:03,hQelfvHDvKEPFPVPjmdT_Q**,Male,45 to 54,Non-Hispanic White,High School Graduate,Somewhat conservative,A strong Republican,Somewhat interested,Last year,1,2,1,2,3,1,3,1,3,1,3,1,1,3,1,1,3,1,3,1,2,4,4,3,3,2,3,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No,1,0,1,531,1,No,No,No,No,Yes,No,No,No,,,,,,,,,,,
10/3/22 7:32,hQelfvHDvKEtBAxhN8xsuw**,Male,45 to 54,Non-Hispanic White,High School Graduate,Middle of the road,Independent (close to neither party),Not at all interested,Last year,4,1,1,4,3,1,1,3,3,3,3,4,4,4,1,1,3,4,4,4,1,1,1,4,1,1,4,,,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>No;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>No,2,0,0,938,2,No,No,No,No,Yes,Yes,No,No,,,,,,,,,,,
10/3/22 6:03,hQelfvHDvKHQUf0Qdwv16Q**,Male,18 to 24,Non-Hispanic White,High School Graduate,Somewhat liberal,A strong Democrat,Somewhat interested,Last year,2,2,3,3,3,2,3,2,3,1,3,1,3,1,3,1,4,1,3,1,3,5,1,6,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No,8,0,0,542,1,No,No,No,No,Yes,Yes,No,No,,,,,,,,,,,
10/3/22 4:02,hQelfvHDvKFhyYFXFf-s7A**,Male,35 to 44,Non-Hispanic White,Some High School or less,Middle of the road,Independent (close to neither party),Not very interested,Last year,3,2,3,2,3,1,3,1,4,1,3,1,3,1,3,1,3,2,3,1,4,6,2,5,4,3,6,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>No;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>No,7,0,1,632,2,No,No,No,No,No,No,No,Yes,,,,,,,,,,,
10/3/22 1:35,hQelfvHDvKGCM302pZm7fg**,Male,25 to 34,Non-Hispanic White,High School Graduate,Very conservative,"Independent, lean toward Republican",Somewhat interested,Last year,3,4,2,2,4,2,3,1,3,2,3,3,2,2,3,2,3,2,1,4,4,4,3,4,6,3,5,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>No;APNEWS.COM=>;APNEWS.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,10,0,0,367,,No,No,No,No,No,No,No,No,,,,,,,,,,,
10/2/22 23:57,hQelfvHDvKG0XVQkOGM8bg**,Male,18 to 24,Black or African American,High School Graduate,Somewhat liberal,A not very strong Democrat,Not very interested,Last year,1,4,2,3,1,3,4,2,1,2,3,4,3,1,4,2,2,3,4,1,6,5,7,7,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,,,,,,,,,,,,,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>Yes;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes,9,0,0,51019,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
10/2/22 23:27,hQelfvHDvKGWshbPqj2A8g**,Male,45 to 54,Black or African American,High School Graduate,Somewhat liberal,A not very strong Democrat,Somewhat interested,Last year,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,5,6,4,5,4,5,6,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,;DIGITAL.COM=>Yes;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>Yes;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;USATODAY.COM=>No,10,0,0,688,,Yes,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,,,,
10/2/22 23:02,hQelfvHDvKFvRpJqgQbItw**,Male,35 to 44,Black or African American,High School Graduate,Very conservative,A strong Republican,Extremely interested,Last year,4,2,3,2,3,2,3,4,2,2,2,2,3,4,3,4,3,4,2,3,4,4,5,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>Yes,8,0,6,359,2,No,Yes,Yes,Yes,No,Yes,No,No,,,,,,,,,,,
10/2/22 21:38,hQelfvHDvKEivA9_bFocdA**,Male,35 to 44,Non-Hispanic White,Some High School or less,Somewhat conservative,A not very strong Republican,Somewhat interested,Last year,2,4,1,4,2,4,1,3,3,4,3,4,2,4,2,4,3,3,3,3,4,3,7,6,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,;DIGITAL.COM=>No;APNEWS.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes,9,0,0,529,1,Yes,Yes,Yes,Yes,No,Yes,No,No,,,,,,,,,,,
